Cmdline: /system/bin/simpleperf record --app com.example.openxcpro.debug --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --add-meta-info app_type=debuggable -f 400 --duration 95
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 63564
Event count: 255784272155

Overhead  Sample  Command                      Pid    Tid    Shared Object                                                                                                                     Symbol
0.00%     4       DefaultDispatch              15948  15973  [JIT app cache]                                                                                                                   java.util.concurrent.atomic.AtomicLongFieldUpdater$CASUpdater.accessCheck
0.00%     4       DefaultDispatch              15948  16094  [JIT app cache]                                                                                                                   java.util.Arrays$ArrayItr.next
0.00%     2       com.example.openxcpro.debug  15948  15948  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                    pthread_mutex_unlock
0.00%     3       DefaultDispatch              15948  15973  [JIT app cache]                                                                                                                   com.example.xcpro.common.glider.GliderModel.getPoints
0.00%     2       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   kotlinx.coroutines.internal.LockFreeLinkedListNode.isRemoved
0.00%     2       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+8cfab0]
0.00%     3       DefaultDispatch              15948  15998  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler$Worker.setNextParkedWorker
0.00%     3       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler$Worker.tryPark
0.00%     2       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+6b9c54]
0.00%     2       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+6a32a0]
0.00%     2       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+5c2b00]
0.00%     2       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+657d0c]
0.00%     2       Jit thread pool              15948  15955  /apex/com.android.art/lib64/libart.so                                                                                             art::SsaBuilder::GetFloatOrDoubleEquivalent(art::HInstruction*, art::DataType::Type)
0.00%     2       RenderThread 20              15948  16067  /apex/com.android.art/lib64/libart.so                                                                                             art::JniDecodeReferenceResult(_jobject*, art::Thread*)
0.00%     2       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   kotlinx.coroutines.selects.SelectImplementation$ClauseData.invokeBlock
0.00%     4       DefaultDispatch              15948  15973  /apex/com.android.art/lib64/libart.so                                                                                             art::Unsafe_getIntVolatile(_JNIEnv*, _jobject*, _jobject*, long) (.__uniq.319429422067363160645159987129209045680)
0.00%     2       RenderThread                 15948  15978  /system/lib64/libhwui.so                                                                                                          GrQuadBuffer<(anonymous namespace)::FillRectOpImpl::ColorAndAA>::append(GrQuad const&, (anonymous namespace)::FillRectOpImpl::ColorAndAA&&, GrQuad const*) (.__uniq.296536696735338101786510625415314891244)
0.00%     2       RenderThread 20              15948  16067  /apex/com.android.runtime/lib64/bionic/libm.so                                                                                    tan
0.00%     2       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   androidx.lifecycle.viewmodel.ViewModelProviderImpl.getViewModel$lifecycle_viewmodel_release
0.00%     2       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+871c68]
0.00%     2       RenderThread 20              15948  16067  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                             !!!0000!978159eb43f08e8e1ecf50e48919d1!0c393b63cf!
0.00%     2       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   java.lang.String.coder
0.00%     2       RenderThread                 15948  15978  /vendor/lib64/libgsl.so                                                                                                           !!!0000!3a4be7d9bfa8ce1de708d9937123e3!0c393b63cf!
0.00%     4       DefaultDispatch              15948  15998  [JIT app cache]                                                                                                                   java.util.ArrayList.size
0.00%     2       RenderThread 20              15948  16067  /system/lib64/libutils.so                                                                                                         systemTime
0.00%     1       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+6457a8]
0.00%     3       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlin.comparisons.ComparisonsKt__ComparisonsKt.compareValues
0.00%     2       RenderThread 20              15948  16067  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                             !!!0000!a893033aa1da1eb8d773690d3344e0!0c393b63cf!
0.00%     2       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   androidx.compose.runtime.Recomposer$runRecomposeAndApplyChanges$2.invokeSuspend$fillToInsert
0.00%     2       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   androidx.compose.runtime.Recomposer.access$deriveStateLocked
0.00%     2       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   androidx.compose.animation.core.VectorizedTweenSpec.getValueFromNanos
0.00%     2       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+871ea8]
0.00%     2       RenderThread                 15948  15978  /system/lib64/libhwui.so                                                                                                          SkFontPriv::ApproximateTransformedTextSize(SkFont const&, SkMatrix const&, SkPoint const&)
